,user_id,main_page_viewed_at,order_completed_at,time_to_order
5814,637747,2020-12-07 21:51:19.814000+00:00,2020-12-08 21:31:19.814000+00:00,0.9861111111111112
5815,123496,2020-11-26 12:34:23.209000+00:00,2020-11-27 12:14:23.209000+00:00,0.9861111111111112
5816,259997,2020-11-22 10:38:44.583000+00:00,2020-11-23 10:18:44.583000+00:00,0.9861111111111112
5817,852426,2020-11-22 14:50:19.423000+00:00,2020-11-23 14:30:19.423000+00:00,0.9861111111111112
5818,377145,2020-11-24 09:26:59.070000+00:00,2020-11-25 09:06:59.070000+00:00,0.9861111111111112
5819,154391,2020-11-22 09:37:51.989000+00:00,2020-11-23 09:17:51.989000+00:00,0.9861111111111112
5820,129618,2020-11-27 12:49:09.421000+00:00,2020-11-28 12:29:09.421000+00:00,0.9861111111111112
5821,480910,2020-11-27 14:21:03.164000+00:00,2020-11-28 14:01:03.164000+00:00,0.9861111111111112
5822,278274,2020-11-25 03:52:22.989000+00:00,2020-11-26 03:32:22.989000+00:00,0.9861111111111112
5823,648174,2020-11-20 08:00:19.651000+00:00,2020-11-21 07:40:19.651000+00:00,0.9861111111111112
5824,805183,2020-11-21 10:27:53.421000+00:00,2020-11-22 10:07:53.421000+00:00,0.9861111111111112
5825,291280,2020-11-22 13:06:14.913000+00:00,2020-11-23 12:46:14.913000+00:00,0.9861111111111112
5826,594048,2020-12-06 08:25:31.269000+00:00,2020-12-07 08:05:31.269000+00:00,0.9861111111111112
5827,312902,2020-12-05 06:49:13.462000+00:00,2020-12-06 06:29:13.462000+00:00,0.9861111111111112
5828,366324,2020-11-21 08:13:41.725000+00:00,2020-11-22 07:53:41.725000+00:00,0.9861111111111112
5829,296946,2020-11-20 06:45:43.856000+00:00,2020-11-21 06:25:43.856000+00:00,0.9861111111111112
5830,604104,2020-12-09 08:51:20.898000+00:00,2020-12-10 08:31:20.898000+00:00,0.9861111111111112
5831,660557,2020-11-21 18:48:35.758000+00:00,2020-11-22 18:28:35.758000+00:00,0.9861111111111112
5832,830358,2020-12-02 07:38:02.125000+00:00,2020-12-03 07:18:02.125000+00:00,0.9861111111111112
5833,483493,2020-11-21 06:43:04.973000+00:00,2020-11-22 06:23:04.973000+00:00,0.9861111111111112
5834,905818,2020-11-24 08:09:15.990000+00:00,2020-11-25 07:49:15.990000+00:00,0.9861111111111112
5835,233523,2020-12-07 08:28:41.067000+00:00,2020-12-08 08:08:41.067000+00:00,0.9861111111111112
5836,795216,2020-12-04 09:28:10.842000+00:00,2020-12-05 09:08:10.842000+00:00,0.9861111111111112
5837,473655,2020-11-21 11:51:16.284000+00:00,2020-11-22 11:31:16.284000+00:00,0.9861111111111112
5838,958146,2020-11-22 09:35:12.121000+00:00,2020-11-23 09:15:12.121000+00:00,0.9861111111111112
5839,621139,2020-11-19 21:41:49.164000+00:00,2020-11-20 21:21:49.164000+00:00,0.9861111111111112
5840,678818,2020-11-18 17:24:01.829000+00:00,2020-11-19 17:04:01.829000+00:00,0.9861111111111112
5841,287121,2020-12-06 14:00:13.359000+00:00,2020-12-07 13:40:13.359000+00:00,0.9861111111111112
5842,976231,2020-11-28 06:57:23.747000+00:00,2020-11-29 06:37:23.747000+00:00,0.9861111111111112
5843,560271,2020-12-02 15:36:33.273000+00:00,2020-12-03 15:16:33.273000+00:00,0.9861111111111112
5844,969021,2020-12-08 13:20:44.778000+00:00,2020-12-09 13:00:44.778000+00:00,0.9861111111111112
5845,613438,2020-11-27 20:56:13.855000+00:00,2020-11-28 20:36:13.855000+00:00,0.9861111111111112
5846,111965,2020-12-03 15:30:13.730000+00:00,2020-12-04 15:10:13.730000+00:00,0.9861111111111112
5847,720751,2020-12-02 09:15:53.268000+00:00,2020-12-03 08:55:53.268000+00:00,0.9861111111111112
5848,680591,2020-11-25 15:14:28.170000+00:00,2020-11-26 14:54:28.170000+00:00,0.9861111111111112
5849,859144,2020-11-29 19:11:08.358000+00:00,2020-11-30 18:51:08.358000+00:00,0.9861111111111112
5850,203268,2020-11-27 12:40:50.625000+00:00,2020-11-28 12:30:50.625000+00:00,0.9930555555555554
5851,300796,2020-11-29 18:18:19.454000+00:00,2020-11-30 18:08:19.454000+00:00,0.9930555555555554
5852,696566,2020-11-24 10:55:26.840000+00:00,2020-11-25 10:45:26.840000+00:00,0.9930555555555554
5853,310408,2020-11-20 13:24:56.380000+00:00,2020-11-21 13:14:56.380000+00:00,0.9930555555555554
5854,392489,2020-11-17 10:49:23.978000+00:00,2020-11-18 10:39:23.978000+00:00,0.9930555555555554
5855,486327,2020-12-05 15:05:03.984000+00:00,2020-12-06 14:55:03.984000+00:00,0.9930555555555554
5856,411967,2020-12-07 12:35:12.478000+00:00,2020-12-08 12:25:12.478000+00:00,0.9930555555555554
5857,709667,2020-11-19 07:40:14.216000+00:00,2020-11-20 07:30:14.216000+00:00,0.9930555555555554
5858,557997,2020-11-20 14:14:57.266000+00:00,2020-11-21 14:04:57.266000+00:00,0.9930555555555554
5859,841582,2020-11-20 09:27:36.124000+00:00,2020-11-21 09:17:36.124000+00:00,0.9930555555555554
5860,574810,2020-11-28 13:19:59.014000+00:00,2020-11-29 13:09:59.014000+00:00,0.9930555555555554
5861,788282,2020-12-02 14:29:19.438000+00:00,2020-12-03 14:19:19.438000+00:00,0.9930555555555554
5862,103184,2020-11-20 16:57:02.483000+00:00,2020-11-21 16:47:02.483000+00:00,0.9930555555555554
5863,253823,2020-12-08 08:12:12.463000+00:00,2020-12-09 08:02:12.463000+00:00,0.9930555555555554
5864,823971,2020-11-27 12:38:57.348000+00:00,2020-11-28 12:28:57.348000+00:00,0.9930555555555554
5865,560653,2020-12-08 12:21:20.501000+00:00,2020-12-09 12:11:20.501000+00:00,0.9930555555555554
5866,669338,2020-12-05 15:52:12.813000+00:00,2020-12-06 15:42:12.813000+00:00,0.9930555555555554
5867,582862,2020-12-07 14:08:16.419000+00:00,2020-12-08 13:58:16.419000+00:00,0.9930555555555554
5868,521937,2020-11-28 05:41:53.085000+00:00,2020-11-29 05:31:53.085000+00:00,0.9930555555555554
5869,506365,2020-11-19 09:58:17.969000+00:00,2020-11-20 09:48:17.969000+00:00,0.9930555555555554
5870,490287,2020-11-30 11:29:39.105000+00:00,2020-12-01 11:19:39.105000+00:00,0.9930555555555554
5871,540957,2020-11-21 22:59:25.208000+00:00,2020-11-22 22:49:25.208000+00:00,0.9930555555555554
5872,451246,2020-12-02 17:23:22.610000+00:00,2020-12-03 17:13:22.610000+00:00,0.9930555555555554
5873,460931,2020-11-18 19:04:41.754000+00:00,2020-11-19 18:54:41.754000+00:00,0.9930555555555554
5874,548306,2020-11-18 04:30:50.883000+00:00,2020-11-19 04:20:50.883000+00:00,0.9930555555555554
5875,710604,2020-12-08 08:48:16.850000+00:00,2020-12-09 08:38:16.850000+00:00,0.9930555555555554
5876,632580,2020-12-09 13:04:27.819000+00:00,2020-12-10 12:54:27.819000+00:00,0.9930555555555554
5877,284265,2020-12-03 10:04:16.924000+00:00,2020-12-04 09:54:16.924000+00:00,0.9930555555555554
5878,961646,2020-11-20 14:44:21.249000+00:00,2020-11-21 14:34:21.249000+00:00,0.9930555555555554
5879,887978,2020-11-19 14:34:32.353000+00:00,2020-11-20 14:24:32.353000+00:00,0.9930555555555554
5880,104454,2020-11-29 13:21:09.833000+00:00,2020-11-30 13:11:09.833000+00:00,0.9930555555555554
5881,501591,2020-11-28 05:11:07.297000+00:00,2020-11-29 05:01:07.297000+00:00,0.9930555555555554
5882,900987,2020-12-06 22:57:57.219000+00:00,2020-12-07 22:47:57.219000+00:00,0.9930555555555554
5883,826525,2020-11-22 13:28:23.584000+00:00,2020-11-23 13:18:23.584000+00:00,0.9930555555555554
5884,916196,2020-11-27 12:38:09.715000+00:00,2020-11-28 12:28:09.715000+00:00,0.9930555555555554
5885,660463,2020-11-17 12:09:09.212000+00:00,2020-11-18 11:59:09.212000+00:00,0.9930555555555554
5886,827894,2020-11-23 10:15:56.813000+00:00,2020-11-24 10:05:56.813000+00:00,0.9930555555555554
5887,754930,2020-11-26 12:58:58.083000+00:00,2020-11-27 12:48:58.083000+00:00,0.9930555555555554
5888,592002,2020-12-05 09:12:11.726000+00:00,2020-12-06 09:02:11.726000+00:00,0.9930555555555554
5889,128358,2020-12-03 05:38:14.107000+00:00,2020-12-04 05:28:14.107000+00:00,0.9930555555555554
5890,277821,2020-11-19 19:08:14.973000+00:00,2020-11-20 18:58:14.973000+00:00,0.9930555555555554
5891,150169,2020-11-28 08:56:58.265000+00:00,2020-11-29 08:46:58.265000+00:00,0.9930555555555554
5892,288923,2020-11-26 11:04:51.786000+00:00,2020-11-27 10:54:51.786000+00:00,0.9930555555555554
5893,597471,2020-11-19 14:19:43.177000+00:00,2020-11-20 14:09:43.177000+00:00,0.9930555555555554
5894,701598,2020-11-24 09:26:53.210000+00:00,2020-11-25 09:16:53.210000+00:00,0.9930555555555554
5895,806466,2020-11-28 02:36:08.016000+00:00,2020-11-29 02:26:08.016000+00:00,0.9930555555555554
5896,383065,2020-11-29 07:36:34.129000+00:00,2020-11-30 07:26:34.129000+00:00,0.9930555555555554
5897,782521,2020-11-30 09:47:16.707000+00:00,2020-12-01 09:37:16.707000+00:00,0.9930555555555554
5898,280497,2020-11-20 08:27:09.655000+00:00,2020-11-21 08:17:09.655000+00:00,0.9930555555555554
5899,252788,2020-11-29 13:46:12.859000+00:00,2020-11-30 13:36:12.859000+00:00,0.9930555555555554
5900,357320,2020-11-18 13:34:31.890000+00:00,2020-11-19 13:24:31.890000+00:00,0.9930555555555554
5901,739620,2020-12-10 03:38:11.667000+00:00,2020-12-11 03:28:11.667000+00:00,0.9930555555555554
5902,941972,2020-12-04 19:15:36.562000+00:00,2020-12-05 19:05:36.562000+00:00,0.9930555555555554
5903,951689,2020-12-04 19:15:40.354000+00:00,2020-12-05 19:15:40.354000+00:00,1.0
5904,787089,2020-12-08 01:21:51.154000+00:00,2020-12-09 01:21:51.154000+00:00,1.0
5905,387475,2020-11-30 17:06:17.785000+00:00,2020-12-01 17:06:17.785000+00:00,1.0
5906,705142,2020-11-17 06:07:15.454000+00:00,2020-11-18 06:07:15.454000+00:00,1.0
5907,397058,2020-11-19 08:17:11.760000+00:00,2020-11-20 08:17:11.760000+00:00,1.0
5908,408487,2020-12-02 17:59:59.054000+00:00,2020-12-03 17:59:59.054000+00:00,1.0
5909,912719,2020-11-27 14:09:03.116000+00:00,2020-11-28 14:09:03.116000+00:00,1.0
5910,451273,2020-11-28 06:03:55.606000+00:00,2020-11-29 06:03:55.606000+00:00,1.0
5911,736021,2020-12-03 18:00:08.926000+00:00,2020-12-04 18:00:08.926000+00:00,1.0
5912,754874,2020-11-27 06:02:26.882000+00:00,2020-11-28 06:02:26.882000+00:00,1.0
5913,882321,2020-11-28 15:10:54.669000+00:00,2020-11-29 15:10:54.669000+00:00,1.0
5914,327728,2020-11-23 10:34:07.355000+00:00,2020-11-24 10:34:07.355000+00:00,1.0
5915,144909,2020-11-23 12:39:57.029000+00:00,2020-11-24 12:39:57.029000+00:00,1.0
5916,167350,2020-11-26 19:42:50.040000+00:00,2020-11-27 19:42:50.040000+00:00,1.0
5917,514699,2020-11-17 10:16:52.097000+00:00,2020-11-18 10:16:52.097000+00:00,1.0
5918,273074,2020-11-18 04:46:57.275000+00:00,2020-11-19 04:46:57.275000+00:00,1.0
5919,565229,2020-12-03 13:52:05.859000+00:00,2020-12-04 13:52:05.859000+00:00,1.0
5920,100836,2020-12-01 06:21:36.218000+00:00,2020-12-02 06:21:36.218000+00:00,1.0
5921,600769,2020-11-25 15:51:19.789000+00:00,2020-11-26 15:51:19.789000+00:00,1.0
5922,787731,2020-11-23 13:35:55.693000+00:00,2020-11-24 13:35:55.693000+00:00,1.0
5923,984941,2020-11-28 03:15:21.217000+00:00,2020-11-29 03:15:21.217000+00:00,1.0
5924,772601,2020-11-20 05:26:03.494000+00:00,2020-11-21 05:26:03.494000+00:00,1.0
5925,391500,2020-11-18 12:24:33.533000+00:00,2020-11-19 12:24:33.533000+00:00,1.0
5926,863199,2020-11-22 13:04:06.017000+00:00,2020-11-23 13:04:06.017000+00:00,1.0
5927,700678,2020-11-22 13:46:19.321000+00:00,2020-11-23 13:46:19.321000+00:00,1.0
5928,800693,2020-11-18 21:02:02.771000+00:00,2020-11-19 21:02:02.771000+00:00,1.0
5929,295933,2020-11-29 09:29:28.561000+00:00,2020-11-30 09:29:28.561000+00:00,1.0
5930,688682,2020-11-30 15:43:35.180000+00:00,2020-12-01 15:43:35.180000+00:00,1.0
5931,270672,2020-11-19 18:53:43.113000+00:00,2020-11-20 18:53:43.113000+00:00,1.0
5932,833657,2020-11-18 09:43:28.714000+00:00,2020-11-19 09:43:28.714000+00:00,1.0
5933,217133,2020-12-04 20:22:11.644000+00:00,2020-12-05 20:22:11.644000+00:00,1.0
5934,507938,2020-11-29 08:25:02.391000+00:00,2020-11-30 08:25:02.391000+00:00,1.0
5935,512508,2020-11-21 08:13:26.960000+00:00,2020-11-22 08:13:26.960000+00:00,1.0
5936,116247,2020-11-28 22:43:36.032000+00:00,2020-11-29 22:43:36.032000+00:00,1.0
5937,605399,2020-11-19 15:43:29.709000+00:00,2020-11-20 15:43:29.709000+00:00,1.0
5938,301335,2020-12-03 17:40:52.932000+00:00,2020-12-04 17:40:52.932000+00:00,1.0
5939,404332,2020-12-06 05:45:35.636000+00:00,2020-12-07 05:45:35.636000+00:00,1.0
5940,402517,2020-11-28 12:32:25.969000+00:00,2020-11-29 12:32:25.969000+00:00,1.0
5941,904600,2020-11-22 17:35:58.152000+00:00,2020-11-23 17:35:58.152000+00:00,1.0
5942,769074,2020-11-28 15:21:32.663000+00:00,2020-11-29 15:21:32.663000+00:00,1.0
5943,923101,2020-11-28 14:41:24.716000+00:00,2020-11-29 14:51:24.716000+00:00,1.0069444444444446
5944,616943,2020-11-19 10:54:49.734000+00:00,2020-11-20 11:04:49.734000+00:00,1.0069444444444446
5945,652438,2020-11-20 07:22:27.495000+00:00,2020-11-21 07:32:27.495000+00:00,1.0069444444444446
5946,627803,2020-11-21 08:51:52.925000+00:00,2020-11-22 09:01:52.925000+00:00,1.0069444444444446
5947,473641,2020-12-04 10:46:22.145000+00:00,2020-12-05 10:56:22.145000+00:00,1.0069444444444446
5948,936317,2020-11-18 04:22:55.049000+00:00,2020-11-19 04:32:55.049000+00:00,1.0069444444444446
5949,962712,2020-11-28 07:32:36.158000+00:00,2020-11-29 07:42:36.158000+00:00,1.0069444444444446
5950,750252,2020-12-04 10:23:52.447000+00:00,2020-12-05 10:33:52.447000+00:00,1.0069444444444446
5951,132747,2020-11-21 04:53:24.079000+00:00,2020-11-22 05:03:24.079000+00:00,1.0069444444444446
5952,403828,2020-11-28 08:50:34.778000+00:00,2020-11-29 09:00:34.778000+00:00,1.0069444444444446
5953,302877,2020-11-29 17:54:22.125000+00:00,2020-11-30 18:04:22.125000+00:00,1.0069444444444446
5954,256010,2020-12-07 17:36:12.686000+00:00,2020-12-08 17:46:12.686000+00:00,1.0069444444444446
5955,779271,2020-11-17 13:08:22.334000+00:00,2020-11-18 13:18:22.334000+00:00,1.0069444444444446
5956,522772,2020-11-29 05:39:04.824000+00:00,2020-11-30 05:49:04.824000+00:00,1.0069444444444446
5957,622219,2020-12-03 11:48:12.160000+00:00,2020-12-04 11:58:12.160000+00:00,1.0069444444444446
5958,747287,2020-12-09 15:08:21.973000+00:00,2020-12-10 15:18:21.973000+00:00,1.0069444444444446
5959,119692,2020-11-22 03:13:50.596000+00:00,2020-11-23 03:23:50.596000+00:00,1.0069444444444446
5960,401805,2020-11-20 15:38:18.843000+00:00,2020-11-21 15:48:18.843000+00:00,1.0069444444444446
5961,486247,2020-11-22 02:00:13.945000+00:00,2020-11-23 02:10:13.945000+00:00,1.0069444444444446
5962,412322,2020-11-26 14:07:37.266000+00:00,2020-11-27 14:17:37.266000+00:00,1.0069444444444446
5963,593780,2020-11-28 11:52:34.507000+00:00,2020-11-29 12:02:34.507000+00:00,1.0069444444444446
5964,752371,2020-12-01 07:30:53.819000+00:00,2020-12-02 07:40:53.819000+00:00,1.0069444444444446
5965,676242,2020-12-08 12:37:02.648000+00:00,2020-12-09 12:47:02.648000+00:00,1.0069444444444446
5966,962739,2020-11-18 04:53:21.306000+00:00,2020-11-19 05:03:21.306000+00:00,1.0069444444444446
5967,272858,2020-11-19 11:12:00.862000+00:00,2020-11-20 11:22:00.862000+00:00,1.0069444444444446
5968,364916,2020-12-04 17:00:41.909000+00:00,2020-12-05 17:10:41.909000+00:00,1.0069444444444446
5969,268412,2020-11-21 07:24:14.399000+00:00,2020-11-22 07:34:14.399000+00:00,1.0069444444444446
5970,337629,2020-11-22 12:11:39.112000+00:00,2020-11-23 12:21:39.112000+00:00,1.0069444444444446
5971,644721,2020-11-17 17:16:54.115000+00:00,2020-11-18 17:26:54.115000+00:00,1.0069444444444446
5972,948865,2020-11-29 05:16:20.895000+00:00,2020-11-30 05:26:20.895000+00:00,1.0069444444444446
5973,803428,2020-11-20 16:47:39.190000+00:00,2020-11-21 16:57:39.190000+00:00,1.0069444444444446
5974,504818,2020-11-21 04:57:28.026000+00:00,2020-11-22 05:07:28.026000+00:00,1.0069444444444446
5975,719247,2020-11-22 04:31:11.888000+00:00,2020-11-23 04:41:11.888000+00:00,1.0069444444444446
5976,745914,2020-11-28 02:31:15.252000+00:00,2020-11-29 02:41:15.252000+00:00,1.0069444444444446
5977,346113,2020-11-23 12:40:32.462000+00:00,2020-11-24 12:50:32.462000+00:00,1.0069444444444446
5978,235182,2020-11-27 18:06:05.538000+00:00,2020-11-28 18:16:05.538000+00:00,1.0069444444444446
5979,639821,2020-12-09 17:24:03.897000+00:00,2020-12-10 17:34:03.897000+00:00,1.0069444444444446
5980,480651,2020-11-18 07:44:54.876000+00:00,2020-11-19 07:54:54.876000+00:00,1.0069444444444446
5981,293018,2020-11-29 07:38:53.623000+00:00,2020-11-30 07:48:53.623000+00:00,1.0069444444444446
5982,506873,2020-12-07 11:52:06.809000+00:00,2020-12-08 12:12:06.809000+00:00,1.0138888888888886
5983,933987,2020-11-23 17:30:19.575000+00:00,2020-11-24 17:50:19.575000+00:00,1.0138888888888886
5984,419088,2020-11-27 12:57:11.226000+00:00,2020-11-28 13:17:11.226000+00:00,1.0138888888888886
5985,287854,2020-12-04 11:52:27.617000+00:00,2020-12-05 12:12:27.617000+00:00,1.0138888888888886
5986,498081,2020-12-04 11:22:59.421000+00:00,2020-12-05 11:42:59.421000+00:00,1.0138888888888886
5987,346380,2020-11-27 08:53:10.164000+00:00,2020-11-28 09:13:10.164000+00:00,1.0138888888888886
5988,982202,2020-12-01 01:23:57.904000+00:00,2020-12-02 01:43:57.904000+00:00,1.0138888888888886
5989,117437,2020-12-02 06:16:30.495000+00:00,2020-12-03 06:36:30.495000+00:00,1.0138888888888886
5990,438268,2020-11-23 14:47:58.349000+00:00,2020-11-24 15:07:58.349000+00:00,1.0138888888888886
5991,485986,2020-12-03 11:08:31.570000+00:00,2020-12-04 11:28:31.570000+00:00,1.0138888888888886
5992,832747,2020-11-17 15:51:55.282000+00:00,2020-11-18 16:11:55.282000+00:00,1.0138888888888886
5993,450048,2020-11-20 09:37:37.131000+00:00,2020-11-21 09:57:37.131000+00:00,1.0138888888888886
5994,417462,2020-11-17 04:18:37.475000+00:00,2020-11-18 04:38:37.475000+00:00,1.0138888888888886
5995,667820,2020-11-28 15:37:50.422000+00:00,2020-11-29 15:57:50.422000+00:00,1.0138888888888886
5996,215011,2020-11-22 03:42:46.023000+00:00,2020-11-23 04:02:46.023000+00:00,1.0138888888888886
5997,651953,2020-11-28 04:49:00.704000+00:00,2020-11-29 05:09:00.704000+00:00,1.0138888888888886
5998,630600,2020-11-22 13:48:54.364000+00:00,2020-11-23 14:08:54.364000+00:00,1.0138888888888886
5999,387110,2020-11-26 07:42:58.510000+00:00,2020-11-27 08:02:58.510000+00:00,1.0138888888888886
6000,694563,2020-12-02 05:36:25.080000+00:00,2020-12-03 05:56:25.080000+00:00,1.0138888888888886
6001,803562,2020-11-22 10:06:57.081000+00:00,2020-11-23 10:26:57.081000+00:00,1.0138888888888886
6002,189697,2020-11-19 10:41:36.578000+00:00,2020-11-20 11:01:36.578000+00:00,1.0138888888888886
6003,506174,2020-12-02 04:10:13.032000+00:00,2020-12-03 04:30:13.032000+00:00,1.0138888888888886
6004,558446,2020-11-30 06:38:08.582000+00:00,2020-12-01 06:58:08.582000+00:00,1.0138888888888886
6005,407528,2020-11-20 18:02:39.436000+00:00,2020-11-21 18:22:39.436000+00:00,1.0138888888888886
6006,947767,2020-11-18 06:05:08.712000+00:00,2020-11-19 06:25:08.712000+00:00,1.0138888888888886
6007,113074,2020-11-26 16:37:20.301000+00:00,2020-11-27 16:57:20.301000+00:00,1.0138888888888886
6008,891692,2020-12-01 15:30:02.666000+00:00,2020-12-02 15:50:02.666000+00:00,1.0138888888888886
6009,969049,2020-12-05 12:15:48.155000+00:00,2020-12-06 12:35:48.155000+00:00,1.0138888888888886
6010,463677,2020-12-04 04:31:05.377000+00:00,2020-12-05 04:51:05.377000+00:00,1.0138888888888886
6011,338383,2020-12-08 08:40:28.710000+00:00,2020-12-09 09:00:28.710000+00:00,1.0138888888888886
6012,496943,2020-11-29 11:46:34.329000+00:00,2020-11-30 12:06:34.329000+00:00,1.0138888888888886
6013,158911,2020-11-18 08:34:42.465000+00:00,2020-11-19 08:54:42.465000+00:00,1.0138888888888886
6014,193470,2020-11-20 09:28:12.321000+00:00,2020-11-21 09:48:12.321000+00:00,1.0138888888888886
6015,368468,2020-11-26 08:45:46.621000+00:00,2020-11-27 09:05:46.621000+00:00,1.0138888888888886
6016,246558,2020-11-21 16:47:29.591000+00:00,2020-11-22 17:17:29.591000+00:00,1.0208333333333333
6017,523626,2020-11-22 11:06:36.582000+00:00,2020-11-23 11:36:36.582000+00:00,1.0208333333333333
6018,925314,2020-11-20 07:39:57.022000+00:00,2020-11-21 08:09:57.022000+00:00,1.0208333333333333
6019,685306,2020-11-22 06:48:39.256000+00:00,2020-11-23 07:18:39.256000+00:00,1.0208333333333333
6020,843286,2020-11-27 05:38:21.688000+00:00,2020-11-28 06:08:21.688000+00:00,1.0208333333333333
6021,828160,2020-12-01 14:45:48.196000+00:00,2020-12-02 15:15:48.196000+00:00,1.0208333333333333
6022,791708,2020-12-04 12:07:33.160000+00:00,2020-12-05 12:37:33.160000+00:00,1.0208333333333333
6023,874845,2020-11-19 09:36:17.454000+00:00,2020-11-20 10:06:17.454000+00:00,1.0208333333333333
6024,491925,2020-12-02 03:59:11.717000+00:00,2020-12-03 04:29:11.717000+00:00,1.0208333333333333
6025,307129,2020-12-01 04:33:43.307000+00:00,2020-12-02 05:03:43.307000+00:00,1.0208333333333333
6026,856226,2020-12-04 17:48:23.858000+00:00,2020-12-05 18:18:23.858000+00:00,1.0208333333333333
6027,364549,2020-11-22 14:45:02.481000+00:00,2020-11-23 15:15:02.481000+00:00,1.0208333333333333
6028,160084,2020-12-04 11:52:06.541000+00:00,2020-12-05 12:22:06.541000+00:00,1.0208333333333333
6029,291496,2020-12-04 09:59:44.961000+00:00,2020-12-05 10:29:44.961000+00:00,1.0208333333333333
6030,192163,2020-11-24 06:17:25.580000+00:00,2020-11-25 06:47:25.580000+00:00,1.0208333333333333
6031,479820,2020-12-04 03:35:31.285000+00:00,2020-12-05 04:05:31.285000+00:00,1.0208333333333333
6032,898087,2020-11-29 08:12:47.015000+00:00,2020-11-30 08:42:47.015000+00:00,1.0208333333333333
6033,113003,2020-12-02 17:28:45.794000+00:00,2020-12-03 17:58:45.794000+00:00,1.0208333333333333
6034,831882,2020-12-07 06:17:43.929000+00:00,2020-12-08 06:47:43.929000+00:00,1.0208333333333333
6035,558034,2020-11-19 01:41:58.670000+00:00,2020-11-20 02:11:58.670000+00:00,1.0208333333333333
6036,835232,2020-12-06 08:31:02.111000+00:00,2020-12-07 09:01:02.111000+00:00,1.0208333333333333
6037,162813,2020-12-01 01:23:16.569000+00:00,2020-12-02 01:53:16.569000+00:00,1.0208333333333333
6038,637554,2020-11-21 06:45:59.989000+00:00,2020-11-22 07:15:59.989000+00:00,1.0208333333333333
6039,542414,2020-11-17 04:54:09.781000+00:00,2020-11-18 05:24:09.781000+00:00,1.0208333333333333
6040,347160,2020-11-21 03:20:54.115000+00:00,2020-11-22 03:50:54.115000+00:00,1.0208333333333333
6041,750981,2020-11-21 07:03:36.367000+00:00,2020-11-22 07:33:36.367000+00:00,1.0208333333333333
6042,820537,2020-11-19 06:32:41.289000+00:00,2020-11-20 07:02:41.289000+00:00,1.0208333333333333
6043,413160,2020-11-27 02:22:19.408000+00:00,2020-11-28 02:52:19.408000+00:00,1.0208333333333333
6044,681107,2020-12-04 10:50:44.613000+00:00,2020-12-05 11:20:44.613000+00:00,1.0208333333333333
6045,350010,2020-11-20 22:43:06.404000+00:00,2020-11-21 23:13:06.404000+00:00,1.0208333333333333
6046,588677,2020-11-21 07:48:53.648000+00:00,2020-11-22 08:18:53.648000+00:00,1.0208333333333333
6047,778384,2020-12-04 05:14:09.097000+00:00,2020-12-05 05:44:09.097000+00:00,1.0208333333333333
6048,776456,2020-11-29 10:52:10.149000+00:00,2020-11-30 11:22:10.149000+00:00,1.0208333333333333
6049,748109,2020-11-29 07:56:50.675000+00:00,2020-11-30 08:26:50.675000+00:00,1.0208333333333333
6050,101555,2020-12-04 10:50:07.161000+00:00,2020-12-05 11:20:07.161000+00:00,1.0208333333333333
6051,722815,2020-12-07 00:32:34.259000+00:00,2020-12-08 01:02:34.259000+00:00,1.0208333333333333
6052,580778,2020-11-17 05:08:45.285000+00:00,2020-11-18 05:38:45.285000+00:00,1.0208333333333333
6053,697915,2020-11-20 02:00:51.578000+00:00,2020-11-21 02:30:51.578000+00:00,1.0208333333333333
6054,714123,2020-11-29 12:07:14.962000+00:00,2020-11-30 12:37:14.962000+00:00,1.0208333333333333
6055,253105,2020-12-05 10:03:18.643000+00:00,2020-12-06 10:33:18.643000+00:00,1.0208333333333333
6056,727734,2020-11-18 09:54:53.924000+00:00,2020-11-19 10:24:53.924000+00:00,1.0208333333333333
6057,129407,2020-11-20 05:58:49.503000+00:00,2020-11-21 06:28:49.503000+00:00,1.0208333333333333
6058,387878,2020-11-30 08:00:16.163000+00:00,2020-12-01 08:30:16.163000+00:00,1.0208333333333333
6059,711133,2020-12-04 17:49:26.852000+00:00,2020-12-05 18:29:26.852000+00:00,1.027777777777778
6060,950719,2020-11-20 10:01:36.438000+00:00,2020-11-21 10:41:36.438000+00:00,1.027777777777778
6061,624035,2020-11-19 14:24:24.880000+00:00,2020-11-20 15:04:24.880000+00:00,1.027777777777778
6062,135407,2020-11-22 06:17:19.704000+00:00,2020-11-23 06:57:19.704000+00:00,1.027777777777778
6063,639290,2020-12-03 08:01:18.441000+00:00,2020-12-04 08:41:18.441000+00:00,1.027777777777778
6064,830411,2020-12-07 12:49:19.607000+00:00,2020-12-08 13:29:19.607000+00:00,1.027777777777778
6065,102796,2020-11-23 09:32:35.191000+00:00,2020-11-24 10:12:35.191000+00:00,1.027777777777778
6066,334762,2020-11-27 01:22:59.711000+00:00,2020-11-28 02:02:59.711000+00:00,1.027777777777778
6067,952930,2020-12-08 08:47:20.523000+00:00,2020-12-09 09:27:20.523000+00:00,1.027777777777778
6068,767817,2020-12-07 11:46:42.221000+00:00,2020-12-08 12:26:42.221000+00:00,1.027777777777778
6069,863526,2020-11-28 07:55:34.178000+00:00,2020-11-29 08:35:34.178000+00:00,1.027777777777778
6070,622797,2020-12-09 04:47:34.413000+00:00,2020-12-10 05:27:34.413000+00:00,1.027777777777778
